price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
1175000.0,3,2.5,1970,23180,1.0,1,4,3,1100,870,1937,1998
435000.0,3,2.0,1980,2674,3.0,0,0,3,1980,0,2007,0
243000.0,2,1.0,1770,5522,1.5,0,0,4,960,810,1943,0
415000.0,3,1.75,1910,12596,1.0,0,0,3,1340,570,1977,2004
792500.0,4,2.5,4290,175421,2.0,0,0,3,4290,0,2004,2003
1886700.0,5,3.5,4180,17935,2.0,0,0,3,4180,0,2004,2003
455000.0,3,2.25,1470,4653,2.0,0,0,4,1470,0,1985,0
206000.0,2,1.0,810,7158,1.0,0,0,5,810,0,1944,0
489200.0,3,2.75,1850,9600,1.5,0,0,5,1850,0,1965,0
324950.0,3,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998
420000.0,3,2.25,2000,8030,1.0,0,0,4,1000,1000,1963,0
900000.0,3,1.0,1330,77972,1.0,0,0,3,1330,0,1928,1954
590000.0,4,4.25,2360,57514,2.0,0,0,4,2360,0,1939,1987
265000.0,4,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003
328423.0,3,2.5,1730,3600,2.0,0,0,3,1730,0,2014,0
490000.0,2,1.0,880,6380,1.0,0,0,3,880,0,1938,1994
449950.0,3,2.0,1560,4080,2.0,0,0,3,1560,0,1923,1982
485000.0,3,1.75,2200,7706,2.0,0,2,3,2200,0,1908,1988
699850.0,4,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0
776000.0,4,2.5,3040,6425,2.0,0,0,3,3040,0,2008,0
567000.0,3,2.5,2540,6093,2.0,0,0,3,2540,0,1999,0
899950.0,4,3.5,3290,5414,2.0,0,1,3,2360,930,2006,0
758000.0,4,2.75,2410,9549,1.0,0,0,4,1780,630,1956,0
587206.0,3,3.5,1890,1710,2.0,0,0,3,1640,250,1999,0
509000.0,2,1.5,1930,3521,2.0,0,0,3,1930,0,1989,0
249950.0,2,1.0,940,8532,1.0,0,0,4,940,0,1959,0
536000.0,2,1.5,1130,746,2.0,0,0,3,1030,100,2009,0
374000.0,3,1.0,1200,9800,1.0,0,0,4,1200,0,1971,0
690000.0,3,1.5,1760,4000,2.0,0,0,3,1760,0,1922,2008
782900.0,4,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0
275000.0,3,1.75,1860,15681,1.0,0,0,4,1860,0,1971,0
440000.0,4,1.5,1770,5750,2.0,0,0,3,1770,0,1947,2012
445000.0,3,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0
479000.0,2,2.25,1230,932,2.0,0,0,3,1020,210,2004,2003
264950.0,4,2.25,1720,9753,1.0,0,0,4,1120,600,1978,2000
299950.0,3,1.0,1210,9525,1.0,0,0,3,1210,0,1955,2005
0.0,1,1.0,720,6000,1.0,0,0,3,720,0,1940,1996
545000.0,3,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0
345000.0,4,2.75,2250,7412,1.0,0,0,4,1480,770,1975,0
295000.0,3,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985
675000.0,3,3.0,2980,28000,1.0,0,0,3,1820,1160,1981,2013
568000.0,4,1.75,2110,265716,1.0,0,0,4,2110,0,1979,0
799000.0,4,3.5,3500,8547,2.0,0,0,3,2500,1000,1994,0
1360000.0,4,3.0,5430,108900,2.0,0,0,4,5430,0,1987,0
501000.0,3,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0
255000.0,3,2.5,1610,6176,2.0,0,0,3,1610,0,1994,0
240000.0,4,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0
1070000.0,4,3.75,4130,12320,2.0,0,0,3,4130,0,2001,0
364000.0,3,2.5,1800,2790,2.0,0,0,3,1800,0,2011,0
496700.0,3,2.5,1740,5782,2.0,0,0,4,1740,0,1989,0
555000.0,3,1.75,2040,6000,1.0,0,0,5,1120,920,1958,0
145000.0,3,1.0,1010,5490,1.0,0,0,3,1010,0,1954,2005
610000.0,4,2.75,2600,36583,1.0,0,0,5,1580,1020,1976,0
950000.0,4,2.5,3770,35081,2.0,0,0,3,3770,0,1989,0
402000.0,4,2.75,2950,15540,1.0,0,0,4,2120,830,1974,0
536000.0,4,2.25,1990,5948,2.0,0,0,3,1990,0,1991,0
300000.0,3,1.0,910,7700,1.0,0,0,4,910,0,1971,0
592350.0,2,2.0,1570,4665,1.0,0,0,3,1570,0,2006,0
870000.0,4,2.5,3520,6773,2.5,0,0,3,2650,870,2006,0
404950.0,4,2.25,2340,217014,1.0,0,0,4,2340,0,1982,2011
960000.0,4,2.25,2410,4560,2.0,0,2,5,1800,610,1929,0
657100.0,4,1.0,1390,4240,1.0,0,0,3,1050,340,1924,2011
588000.0,4,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005
304900.0,4,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0
254500.0,4,2.75,2570,7264,2.0,0,0,3,1720,850,1998,2006
380000.0,4,2.5,1984,32400,1.0,0,0,3,1564,420,1962,2003
510000.0,4,2.5,2430,5203,2.0,0,0,3,2430,0,2003,0
379880.0,3,2.5,1650,14054,1.0,0,0,4,1130,520,1986,0
497333.3333,3,1.75,1760,12874,1.0,0,0,4,1230,530,1967,0
349900.0,3,2.5,2200,7278,2.0,0,0,3,2200,0,1990,2009
837219.0,5,2.75,3030,7679,2.0,0,0,3,3030,0,2014,0
995000.0,3,4.5,4380,47044,2.0,1,3,3,3720,660,1968,1990
710000.0,3,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0
800000.0,3,2.25,1620,4500,2.0,0,0,4,1620,0,1926,1993
630000.0,4,2.0,1770,6000,2.0,0,0,5,1770,0,1911,1981
186000.0,3,2.0,1340,4320,1.0,0,0,3,920,420,1912,1993
418000.0,3,2.0,1410,6030,1.5,0,0,4,1410,0,1930,0
355000.0,4,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0
213400.0,3,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0
433000.0,4,1.75,1830,9600,1.0,0,0,4,1010,820,1966,0
580000.0,3,2.5,1620,1173,3.0,0,4,3,1470,150,2008,0
466800.0,3,2.5,1480,14250,2.0,0,0,3,1480,0,1996,0
760005.0,4,2.75,3090,5859,2.0,0,0,3,3090,0,2010,0
866000.0,4,3.25,3990,9786,2.0,0,0,3,3990,0,2004,2003
611000.0,6,2.5,3820,53173,1.0,0,0,4,2040,1780,1974,0
540000.0,4,2.25,2540,228254,1.0,0,0,3,1450,1090,1990,2009
693000.0,3,2.5,2460,12028,2.0,0,0,3,2460,0,1996,0
259000.0,3,2.5,1550,3569,2.0,0,0,3,1550,0,2011,0
442500.0,3,1.75,1600,10280,1.0,0,0,3,1050,550,1977,2004
940000.0,4,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0
226550.0,3,1.0,990,4440,1.0,0,0,3,990,0,1943,2002
1625000.0,4,3.25,2980,3600,2.0,0,0,3,2150,830,1999,0
550000.0,3,2.0,1970,4166,2.0,0,3,5,1270,700,1929,0
440000.0,3,1.75,2030,17100,1.0,0,0,4,2030,0,1953,1983
232000.0,3,1.5,1460,15000,1.0,0,0,3,1460,0,1966,1963
268000.0,3,1.75,1970,10270,1.0,0,0,4,1970,0,1966,0
310000.0,5,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0
206000.0,2,1.5,1820,8867,2.0,0,0,3,1820,0,1921,2000
442500.0,3,1.75,1800,10200,1.0,0,0,3,1800,0,1967,2011
568000.0,4,2.0,2340,50233,1.0,0,0,4,1170,1170,1966,0
259000.0,3,1.0,1320,8625,1.0,0,0,4,1320,0,1957,2001
625000.0,4,2.5,3550,8048,2.0,0,0,3,3550,0,2007,0
413500.0,2,1.0,770,4000,1.0,0,0,5,770,0,1924,1956
326500.0,3,1.0,1810,12375,2.0,0,0,3,1810,0,1970,2014
415000.0,3,1.75,1270,4800,1.0,0,0,3,1270,0,1952,2014
851000.0,5,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,0
1728000.0,4,3.0,3700,20570,1.0,0,0,4,1850,1850,1976,1992
229000.0,3,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0
0.0,5,2.5,2090,4698,2.0,0,0,3,2090,0,1998,2006
352000.0,4,1.0,1530,8890,1.0,0,0,3,980,550,1925,2002
435000.0,2,1.0,800,5000,1.0,0,0,3,800,0,1906,2014
698000.0,4,2.25,2200,11250,1.5,0,0,5,1300,900,1920,0
453246.0,3,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0
1346400.0,5,1.75,3380,20021,1.0,0,0,4,1690,1690,1963,0
412500.0,3,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0
430000.0,4,1.5,1920,10000,1.0,0,0,4,1070,850,1954,1979
155000.0,2,1.0,700,5200,1.0,0,0,5,700,0,1952,1998
409500.0,4,2.75,2140,13000,1.0,0,0,3,1320,820,1968,1997
440000.0,4,2.5,2410,4780,2.0,0,0,3,2410,0,2000,0
639000.0,4,2.0,1840,5419,1.0,0,0,4,920,920,1942,1982
300000.0,2,1.0,1340,7788,1.0,0,2,3,1340,0,1947,2012
532000.0,4,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0
505000.0,4,2.5,2790,5602,2.0,0,0,3,2790,0,2009,0
435000.0,3,2.0,980,5000,1.0,0,0,3,980,0,1940,1996
788600.0,4,2.75,3500,7200,2.0,0,0,3,3500,0,2005,0
506000.0,2,1.0,1570,8210,1.0,0,0,4,1150,420,1952,0
374000.0,3,1.75,2000,9416,1.0,0,0,4,2000,0,1961,2001
325900.0,4,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003
289950.0,3,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0
407500.0,3,2.5,1930,10460,2.0,0,0,3,1930,0,1996,0
680000.0,6,2.0,1670,3000,1.0,0,0,5,900,770,1911,1984
501000.0,4,1.0,2070,7519,1.0,0,0,3,1160,910,1963,2008
706000.0,3,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0
330000.0,3,1.0,1250,9126,1.0,0,0,3,1250,0,1969,2010
7062500.0,5,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001
589900.0,4,4.5,3870,35889,2.0,0,0,3,2530,1340,2001,0
373500.0,2,1.0,800,3330,1.0,0,0,3,800,0,1918,0
1339000.0,4,2.5,4250,19387,2.0,0,2,4,3260,990,1972,0
295000.0,5,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0
1309500.0,4,4.5,4750,13912,2.0,0,2,3,3600,1150,2005,0
337000.0,3,1.75,1310,12750,1.0,0,0,3,1310,0,1993,0
320000.0,3,1.5,1650,9380,1.0,0,0,5,1130,520,1978,0
1100000.0,4,3.75,2930,3200,1.5,0,0,5,2130,800,1925,0
430000.0,3,1.0,1150,3000,1.0,0,0,5,1150,0,1906,0
545000.0,3,1.75,1700,51649,1.5,0,0,5,1700,0,1931,0
267000.0,3,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0
1580000.0,4,2.5,4570,74487,2.0,0,4,5,4570,0,1948,1985
699000.0,4,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0
910000.0,3,2.0,2700,6120,1.0,0,0,4,1350,1350,1962,0
665000.0,6,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0
675000.0,6,1.75,2740,6360,1.0,0,3,3,1370,1370,1953,0
235000.0,2,1.0,1020,7920,1.0,0,0,3,1020,0,1939,1969
1815000.0,5,3.0,3880,13000,2.0,0,0,3,3880,0,1972,2003
365000.0,3,1.5,1300,12240,1.0,0,0,3,1300,0,1963,2008
575000.0,4,2.5,2120,9603,2.0,0,0,3,2120,0,1985,0
633100.0,4,2.5,2470,33305,2.0,0,0,3,2470,0,1993,0
1550000.0,5,3.25,3370,17458,1.0,0,2,5,2000,1370,1982,0
700000.0,2,1.75,2320,5500,1.5,0,2,3,1720,600,1925,2000
888550.0,3,2.5,3540,38322,2.0,0,0,3,3540,0,1989,0
300000.0,2,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012
723243.75,4,2.75,3270,12880,2.0,0,0,3,3270,0,2014,0
649000.0,2,1.75,2260,280962,2.0,0,2,3,1890,370,2005,0
720000.0,4,2.25,2410,8400,2.0,0,0,5,2410,0,1965,0
555000.0,4,2.5,3310,6500,2.0,0,0,3,3310,0,2012,1912
555000.0,4,2.75,2020,10720,1.0,0,0,4,1420,600,1976,1992
499000.0,3,2.0,2090,42689,1.5,0,0,3,2090,0,1959,1998
823000.0,6,1.75,2920,5000,2.5,0,0,4,2780,140,1908,0
930000.0,3,2.5,3100,20553,1.0,0,0,3,3100,0,1954,2005
736000.0,2,1.0,1500,4000,1.0,0,0,3,1100,400,1933,0
317000.0,3,1.0,1010,5400,1.0,0,0,3,1010,0,1959,1989
295000.0,2,1.0,650,5400,1.0,0,0,3,650,0,1950,2005
485000.0,3,2.0,1610,4160,1.0,0,0,4,1010,600,1917,0
199950.0,3,1.0,1010,7245,1.0,0,0,3,1010,0,1969,2010
340000.0,8,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,2004
1500000.0,3,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0
485000.0,3,1.0,1500,4100,1.5,0,0,3,1370,130,1926,2003
602000.0,4,1.75,2420,37800,1.0,0,0,4,1880,540,1981,0
875000.0,3,3.5,3250,6000,2.0,0,0,3,2500,750,2001,0
132250.0,4,2.25,2192,12128,2.0,0,0,3,2192,0,2006,0
456000.0,4,1.75,1670,9886,1.0,0,0,5,1670,0,1947,0
861990.0,5,2.75,3595,5639,2.0,0,0,3,3595,0,2014,0
310000.0,4,1.5,1220,9600,1.0,0,0,3,1220,0,1980,0
589950.0,4,2.5,3190,8195,2.0,0,0,3,3190,0,2006,0
345000.0,2,1.0,1080,7775,1.0,0,0,3,1080,0,1955,2005
417000.0,3,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0
428000.0,3,2.0,1310,2550,1.0,0,0,3,780,530,1986,0
129000.0,1,1.0,650,15364,1.0,0,0,4,650,0,1967,0
535000.0,3,1.75,2330,12141,1.0,0,0,3,1390,940,1983,2009
308500.0,2,1.0,850,6174,1.0,0,0,4,850,0,1950,1983
223000.0,3,2.0,1110,7231,1.0,0,0,4,1110,0,1991,0
536000.0,3,2.5,1900,6224,2.0,0,0,3,1900,0,2005,0
525000.0,3,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,0
590000.0,3,2.0,1650,6150,2.0,0,0,4,1650,0,1926,1993
700000.0,4,3.0,3150,7778,2.0,0,0,3,3150,0,2000,0
575000.0,3,1.75,2680,8625,1.0,0,0,5,1590,1090,1974,0
245000.0,2,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002
775000.0,2,2.5,2680,7392,1.0,0,0,3,2680,0,2004,2003
430000.0,3,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004
453500.0,5,2.5,2300,23345,1.0,0,0,5,1170,1130,1967,0
1020000.0,3,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005
464000.0,3,1.0,1320,3625,2.0,0,0,3,1320,0,1900,2005
368000.0,4,1.75,2100,11942,1.0,0,0,3,1030,1070,1964,2000
800000.0,3,1.75,2080,75794,1.0,0,0,3,2080,0,1958,2004
650000.0,4,2.25,2560,9731,2.0,0,0,4,2560,0,1973,0
487585.0,4,1.75,2010,9211,1.0,0,0,3,1470,540,1977,2004
425000.0,3,2.5,2540,5612,2.0,0,0,3,2540,0,1999,0
248000.0,4,3.5,1850,6519,2.0,0,0,3,1130,720,1986,0
571000.0,4,2.0,2750,7807,1.5,0,0,5,2250,500,1916,0
285000.0,3,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000
1165000.0,3,3.0,3790,5001,2.0,0,0,3,2810,980,1989,0
819000.0,3,3.5,2130,6150,2.0,0,2,5,1530,600,1908,0
580050.0,3,2.5,2360,4638,2.0,0,3,3,2360,0,1996,0
1033888.0,4,3.25,3270,5187,2.0,0,0,3,3110,160,2014,0
507500.0,3,2.0,2020,8118,1.0,0,0,3,1020,1000,1963,2008
395000.0,4,2.75,2640,35070,1.5,0,0,3,2640,0,1963,2008
732600.0,4,2.5,2130,7300,1.0,0,0,4,1230,900,1963,0
235000.0,3,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006
325000.0,4,2.5,1890,6156,1.0,0,0,3,980,910,1980,0
560000.0,3,3.0,4120,60392,2.0,0,2,3,3180,940,1994,0
688000.0,4,3.0,3000,4000,1.5,0,3,3,1970,1030,1913,2014
389250.0,2,1.5,1490,4080,1.0,0,0,3,930,560,1956,2001
415000.0,4,2.25,3060,48787,2.0,0,0,3,3060,0,1992,0
910000.0,5,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0
1027000.0,3,2.5,2430,10500,2.0,0,1,3,2430,0,1989,0
525000.0,5,3.0,2750,3800,1.5,0,0,5,1750,1000,1926,0
590300.0,3,1.5,1470,7200,2.0,0,0,4,1470,0,1907,0
529950.0,3,1.0,1240,5000,1.5,0,0,5,1240,0,1909,1988
265000.0,2,1.0,1000,31505,1.0,0,0,3,1000,0,1960,2012
360000.0,3,1.0,1570,9467,1.0,0,0,3,1570,0,1954,2005
285000.0,3,1.0,1210,4731,1.5,0,0,3,1210,0,1901,0
180000.0,3,2.25,1990,6350,2.0,0,0,3,1990,0,1967,2011
423000.0,4,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0
479000.0,3,1.0,1340,13750,1.0,0,0,4,1340,0,1955,2009
220000.0,3,1.5,1660,15600,2.0,0,0,3,1660,0,1981,2013
403950.0,2,1.0,710,1136,2.0,0,0,4,710,0,1943,0
491300.0,3,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0
400000.0,2,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999
464000.0,5,2.5,3400,8970,1.0,0,0,4,1700,1700,1959,0
470000.0,3,2.0,1730,38884,1.0,0,0,3,1730,0,1997,0
200000.0,4,1.0,1350,11507,1.0,0,0,3,1350,0,1966,1963
245000.0,3,2.0,1410,5760,1.0,0,0,3,1410,0,1985,0
250000.0,1,1.0,800,16306,1.0,0,0,2,680,120,1931,0
680000.0,4,1.5,1880,6200,1.0,0,2,5,1440,440,1954,0
820000.0,4,2.5,3170,8523,2.0,0,0,3,3170,0,2008,0
0.0,4,3.75,3300,4545,1.5,0,4,3,2600,700,1926,1999
304000.0,3,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988
1901000.0,3,2.5,2660,13367,2.0,0,2,3,2660,0,1992,0
295000.0,3,1.5,850,2500,1.0,0,0,3,850,0,1986,0
460000.0,3,2.5,1450,1053,2.0,0,0,3,940,510,2008,0
280000.0,2,1.0,1010,3000,1.0,0,0,4,1010,0,1925,1968
985000.0,4,2.25,4230,37769,2.0,0,0,3,4230,0,1989,0
503000.0,3,2.75,1540,6760,1.0,0,0,5,1210,330,1980,0
1580000.0,3,3.25,3690,7200,2.0,0,0,3,3690,0,2007,0
619000.0,4,1.75,1660,3800,1.5,0,0,3,1660,0,1926,2003
420000.0,3,2.25,1770,8165,2.0,0,0,3,1770,0,1977,2004
246500.0,3,2.5,1620,7686,2.0,0,0,3,1620,0,1989,0
270000.0,3,1.0,1010,9514,1.0,0,0,3,1010,0,1969,2010
852500.0,3,2.5,2630,10100,1.0,0,0,4,1580,1050,1967,0
330000.0,4,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0
470000.0,4,2.5,2310,14023,2.0,0,0,3,2310,0,1991,0
415000.0,4,3.0,1830,9548,2.0,0,0,3,1830,0,1991,0
335000.0,3,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,2000
445000.0,4,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0
715000.0,4,2.5,2650,30500,1.0,0,0,4,1680,970,1960,2001
270000.0,4,2.75,1990,7252,1.0,0,0,3,1270,720,1999,0
725000.0,6,3.0,3110,5000,1.5,0,0,5,1810,1300,1921,0
445000.0,2,1.0,1440,3225,1.0,0,0,3,960,480,1915,0
600000.0,4,2.5,1960,14242,1.0,0,1,4,1290,670,1958,1972
582000.0,4,1.75,2120,4650,1.0,0,1,3,1190,930,1951,1994
1405000.0,4,3.5,3410,10769,2.0,0,0,3,3410,0,2008,0
465000.0,4,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0
438750.0,3,1.75,1610,6480,1.0,0,0,4,1610,0,1947,1988
216000.0,3,2.75,2210,4000,2.0,0,0,3,2210,0,2008,0
255000.0,4,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0
267800.0,2,1.0,700,6000,1.0,0,0,4,700,0,1949,1985
630000.0,4,2.75,2710,37277,2.0,0,0,3,2710,0,2000,0
680000.0,3,2.25,2270,23900,1.0,0,0,3,1820,450,1975,0
860000.0,3,3.25,4720,32467,2.0,0,2,3,3190,1530,1998,2006
250000.0,3,1.0,990,8062,1.0,0,0,4,990,0,1960,2001
905000.0,5,3.5,3500,10155,2.0,0,0,3,2570,930,1996,0
633634.0,4,3.5,2960,6000,2.0,0,0,3,2960,0,2014,0
150000.0,2,1.0,820,10270,1.0,0,0,3,820,0,1954,2005
580000.0,2,1.0,2540,7000,1.0,0,0,5,1320,1220,1942,0
215500.0,2,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002
600000.0,4,2.5,2250,11370,2.0,0,0,3,2250,0,1991,0
1555000.0,3,3.5,4360,6240,2.0,0,3,3,2960,1400,2008,0
320000.0,3,3.25,1450,1387,2.0,0,0,3,1180,270,2013,1923
235000.0,3,1.0,1170,11100,1.0,0,0,4,1170,0,1968,0
260000.0,4,2.5,2000,37045,2.0,0,0,3,2000,0,1989,0
244615.0,3,2.5,2060,4030,2.0,0,0,3,2060,0,1999,0
535000.0,4,2.5,2610,4595,2.0,0,0,3,2610,0,2008,0
640000.0,3,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0
500000.0,3,2.0,1720,5525,1.0,0,2,5,960,760,1941,0
220000.0,4,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998
295000.0,3,2.0,1380,8682,1.0,0,0,4,1380,0,1966,0
376000.0,4,2.75,2420,5773,2.0,0,0,3,2420,0,2005,0
490000.0,2,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003
368000.0,3,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997
385000.0,3,1.75,2310,11200,1.0,0,0,4,1630,680,1978,2000
2400000.0,3,2.25,3000,11665,1.5,1,4,3,3000,0,2001,0
321950.0,2,1.25,860,1277,2.0,0,0,3,860,0,2007,0
399500.0,4,1.75,1360,4840,1.5,0,0,4,1360,0,1928,0
375000.0,6,2.25,3206,5793,2.0,0,0,3,3206,0,2012,1912
585000.0,4,1.75,2470,131790,2.0,0,2,3,2470,0,1937,1999
322000.0,4,2.5,2280,7200,2.0,0,0,3,2280,0,1994,0
299880.0,3,2.5,1460,3044,2.0,0,0,3,1460,0,2000,0
351250.0,4,1.75,1580,5340,1.0,0,0,3,1130,450,1947,2012
223000.0,3,1.75,1340,7473,1.0,0,0,4,1340,0,1973,0
350000.0,2,1.0,1620,9205,1.0,0,0,5,850,770,1921,0
232500.0,3,1.0,1320,8450,1.0,0,0,3,880,440,1961,2004
610000.0,3,2.0,2300,13418,1.0,0,0,3,1430,870,1955,2005
625000.0,3,2.5,2600,10092,1.0,0,0,3,2600,0,1984,0
625000.0,4,3.25,2730,54014,1.0,0,0,3,1560,1170,2007,0
1140000.0,4,2.25,3310,127631,2.0,0,0,5,3310,0,1924,1956
575550.0,4,2.5,2060,7475,1.0,0,0,3,1440,620,1985,0
266066.6667,4,1.0,1310,5200,1.5,0,0,3,1160,150,1945,2010
403000.0,2,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993
258000.0,3,1.75,1620,7540,1.0,0,0,3,1310,310,1988,2000
390000.0,5,3.75,2890,5000,1.0,0,0,3,1310,1580,2006,0
569000.0,5,3.0,3670,10583,1.0,0,0,5,2060,1610,1952,1998
239950.0,3,1.75,1230,9600,1.0,0,0,4,1230,0,1984,0
1250000.0,4,3.25,3820,24166,2.0,0,1,4,3310,510,1990,0
930000.0,2,2.5,2680,11214,1.0,0,0,3,2680,0,2006,0
379000.0,3,2.5,1530,2913,2.0,0,0,4,1530,0,1986,0
225000.0,3,1.75,1330,13102,1.0,0,0,3,1330,0,1968,1997
329333.3333,3,1.75,1160,22470,1.0,0,0,4,1160,0,1976,1992
545000.0,2,2.0,2930,14057,1.0,0,2,4,1680,1250,1980,0
275000.0,2,1.0,770,4840,1.0,0,0,4,770,0,1927,0
574000.0,3,2.5,2380,6832,2.0,0,0,3,2380,0,2002,0
619500.0,3,2.5,2170,5000,2.0,0,0,3,2170,0,2003,0
558000.0,4,2.25,2060,10358,1.0,0,0,4,1320,740,1962,0
640000.0,4,2.0,1520,6200,1.5,0,0,3,1520,0,1945,2010
665000.0,4,2.5,2790,43091,2.0,0,0,4,2790,0,1989,0
685000.0,3,2.75,3150,219978,2.0,0,0,4,3000,150,1990,0
658588.0,3,2.25,2560,41346,2.0,0,0,3,2560,0,1986,0
370000.0,4,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006
350000.0,3,1.0,1010,9360,1.0,0,0,3,1010,0,1981,2013
790000.0,4,1.75,2050,10920,1.0,0,3,3,1450,600,1974,0
1365000.0,3,2.5,2090,6000,1.5,0,0,4,2090,0,1928,0
352000.0,3,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0
293000.0,3,2.25,1910,3481,2.0,0,0,3,1910,0,2009,0
598000.0,4,2.5,3130,40918,2.0,0,0,3,3130,0,1994,0
860000.0,3,2.5,2770,9136,2.0,0,0,3,2770,0,1991,0
400000.0,3,1.0,1430,10005,1.5,0,0,4,1430,0,1950,1983
477000.0,3,2.5,1350,2053,3.0,0,0,3,1350,0,2005,0
554000.0,5,2.25,1870,11411,1.0,0,0,4,1170,700,1961,2001
480000.0,2,1.0,1060,3040,1.0,0,0,3,860,200,1924,2011
250000.0,3,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912
808000.0,4,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0
920000.0,4,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,1970
819000.0,3,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0
902000.0,4,2.25,2530,9200,1.0,0,0,5,1570,960,1976,0
689000.0,3,1.75,2200,9840,1.0,0,0,5,1500,700,1978,0
359900.0,5,2.25,2290,7420,1.0,0,0,3,1290,1000,1973,2013
415000.0,4,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0
297500.0,4,2.5,1910,5000,2.0,0,0,3,1910,0,2005,0
1060000.0,4,2.5,4570,16015,2.0,0,2,3,4570,0,1990,2009
204700.0,4,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011
335000.0,3,2.25,1580,16215,1.0,0,0,4,1580,0,1978,2000
462000.0,3,1.5,1710,4500,1.5,0,0,3,1410,300,1928,1954
469000.0,5,2.5,2240,7543,1.0,0,0,3,1140,1100,1966,1963
369000.0,2,2.5,980,895,2.0,0,0,3,670,310,2009,0
396500.0,3,2.5,2590,18980,1.0,0,0,4,2590,0,1976,1992
410000.0,3,1.5,1250,7700,1.0,0,0,5,1250,0,1968,0
646000.0,5,2.75,2870,4461,1.0,0,0,3,1650,1220,1976,0
517000.0,2,1.5,1920,3408,1.0,0,0,4,960,960,1912,1989
232000.0,2,1.0,1200,8063,1.0,0,0,4,1200,0,1958,1972
435000.0,3,2.25,1230,1238,2.0,0,0,3,1080,150,2009,0
499950.0,3,3.5,1820,1501,2.0,0,0,3,1430,390,2014,0
770000.0,4,2.5,2350,8001,2.0,0,0,4,2350,0,1987,0
439000.0,3,2.0,2010,251341,2.0,0,0,3,1510,500,2003,0
543200.0,6,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0
